AIRPORT;APT_ICAO;PHASE;YEAR;MONTH_NUM;PUNCT_CAT;NB_FLT;MONTHLY_TRAFIC
EBBR;EBBR;DEP;2022;7;[+16, +30];1970;8988
EBBR;EBBR;DEP;2022;7;[+31, +60];1955;8988
EBBR;EBBR;DEP;2022;7;[- 4, + 4];1248;8988
EBBR;EBBR;DEP;2022;7;[- 5, -15];107;8988
EBBR;EBBR;DEP;2022;7;[-16, -30];11;8988
EBBR;EBBR;DEP;2022;7;[<-31];21;8988
EBBR;EBBR;DEP;2022;7;[>+61];1367;8988
EBBR;EBBR;DEP;2022;8;[+ 5, +15];2472;8843
EBBR;EBBR;DEP;2022;8;[+16, +30];1763;8843
EBBR;EBBR;DEP;2022;8;[+31, +60];1416;8843
EBBR;EBBR;DEP;2022;8;[- 4, + 4];2172;8843
EBBR;EBBR;DEP;2022;8;[- 5, -15];239;8843
EBBR;EBBR;DEP;2022;8;[-16, -30];12;8843
EBBR;EBBR;DEP;2022;8;[<-31];12;8843
EBBR;EBBR;DEP;2022;8;[>+61];757;8843
EBBR;EBBR;DEP;2022;9;[+ 5, +15];2581;8585
EBBR;EBBR;DEP;2022;9;[+16, +30];1679;8585
EBBR;EBBR;DEP;2022;9;[+31, +60];1326;8585
EBBR;EBBR;DEP;2022;9;[- 4, + 4];2014;8585
EBBR;EBBR;DEP;2022;9;[- 5, -15];203;8585
EBBR;EBBR;DEP;2022;9;[-16, -30];7;8585
EBBR;EBBR;DEP;2022;9;[<-31];12;8585
EBBR;EBBR;DEP;2022;9;[>+61];763;8585
EBBR;EBBR;DEP;2022;10;[+ 5, +15];2538;8297
EBBR;EBBR;DEP;2022;10;[+16, +30];1433;8297
EBBR;EBBR;DEP;2022;10;[+31, +60];902;8297
EBBR;EBBR;DEP;2022;10;[- 4, + 4];2586;8297
EBBR;EBBR;DEP;2022;10;[- 5, -15];288;8297
EBBR;EBBR;DEP;2022;10;[-16, -30];17;8297
EBBR;EBBR;DEP;2022;10;[<-31];18;8297
EBBR;EBBR;DEP;2022;10;[>+61];515;8297
EBBR;EBBR;DEP;2022;11;[+ 5, +15];2112;6912
EBBR;EBBR;DEP;2022;11;[+16, +30];985;6912
EBBR;EBBR;DEP;2022;11;[+31, +60];511;6912
EBBR;EBBR;DEP;2022;11;[- 4, + 4];2621;6912
EBBR;EBBR;DEP;2022;11;[- 5, -15];407;6912
EBBR;EBBR;DEP;2022;11;[-16, -30];17;6912
EBBR;EBBR;DEP;2022;11;[<-31];14;6912
EBBR;EBBR;DEP;2022;11;[>+61];245;6912
EBBR;EBBR;DEP;2022;12;[+ 5, +15];1956;6735
EBBR;EBBR;DEP;2022;12;[+16, +30];1326;6735
EBBR;EBBR;DEP;2022;12;[+31, +60];969;6735
EBBR;EBBR;DEP;2022;12;[- 4, + 4];1689;6735
EBBR;EBBR;DEP;2022;12;[- 5, -15];182;6735
EBBR;EBBR;DEP;2022;12;[-16, -30];10;6735
EBBR;EBBR;DEP;2022;12;[<-31];14;6735
EBBR;EBBR;DEP;2022;12;[>+61];589;6735
EBBR;EBBR;DEP;2023;1;[+ 5, +15];1777;6473
EBBR;EBBR;DEP;2023;1;[+16, +30];921;6473
EBBR;EBBR;DEP;2023;1;[+31, +60];469;6473
EBBR;EBBR;DEP;2023;1;[- 4, + 4];2534;6473
EBBR;EBBR;DEP;2023;1;[- 5, -15];515;6473
EBBR;EBBR;DEP;2023;1;[-16, -30];18;6473
EBBR;EBBR;DEP;2023;1;[<-31];8;6473
EBBR;EBBR;DEP;2023;1;[>+61];231;6473
EBBR;EBBR;DEP;2023;2;[+ 5, +15];1783;6238
EBBR;EBBR;DEP;2023;2;[+16, +30];841;6238
EBBR;EBBR;DEP;2023;2;[+31, +60];437;6238
EBBR;EBBR;DEP;2023;2;[- 4, + 4];2450;6238
EBBR;EBBR;DEP;2023;2;[- 5, -15];440;6238
EBBR;EBBR;DEP;2023;2;[-16, -30];6;6238
EBBR;EBBR;DEP;2023;2;[<-31];12;6238
EBBR;EBBR;DEP;2023;2;[>+61];269;6238
EBBR;EBBR;DEP;2023;3;[+ 5, +15];2049;7280
EBBR;EBBR;DEP;2023;3;[+16, +30];1135;7280
EBBR;EBBR;DEP;2023;3;[+31, +60];814;7280
EBBR;EBBR;DEP;2023;3;[- 4, + 4];2361;7280
EBBR;EBBR;DEP;2023;3;[- 5, -15];336;7280
EBBR;EBBR;DEP;2023;3;[-16, -30];11;7280
EBBR;EBBR;DEP;2023;3;[<-31];10;7280
EBBR;EBBR;DEP;2023;3;[>+61];564;7280
EBBR;EBBR;DEP;2023;4;[+ 5, +15];2272;7890
EBBR;EBBR;DEP;2023;4;[+16, +30];1398;7890
EBBR;EBBR;DEP;2023;4;[+31, +60];984;7890
EBBR;EBBR;DEP;2023;4;[- 4, + 4];2428;7890
EBBR;EBBR;DEP;2023;4;[- 5, -15];277;7890
EBBR;EBBR;DEP;2023;4;[-16, -30];9;7890
EBBR;EBBR;DEP;2023;4;[<-31];10;7890
EBBR;EBBR;DEP;2023;4;[>+61];512;7890
EBBR;EBBR;DEP;2023;5;[+ 5, +15];2503;8688
EBBR;EBBR;DEP;2023;5;[+16, +30];1469;8688
EBBR;EBBR;DEP;2023;5;[+31, +60];1012;8688
EBBR;EBBR;DEP;2023;5;[- 4, + 4];2793;8688
EBBR;EBBR;DEP;2023;5;[- 5, -15];315;8688
EBBR;EBBR;DEP;2023;5;[-16, -30];12;8688
EBBR;EBBR;DEP;2023;5;[<-31];26;8688
EBBR;EBBR;DEP;2023;5;[>+61];558;8688
EBBR;EBBR;DEP;2023;6;[+ 5, +15];2539;8641
EBBR;EBBR;DEP;2023;6;[+16, +30];1695;8641
EBBR;EBBR;DEP;2023;6;[+31, +60];1298;8641
EBBR;EBBR;DEP;2023;6;[- 4, + 4];2175;8641
EBBR;EBBR;DEP;2023;6;[- 5, -15];181;8641
EBBR;EBBR;DEP;2023;6;[-16, -30];11;8641
EBBR;EBBR;DEP;2023;6;[<-31];34;8641
EBBR;EBBR;DEP;2023;6;[>+61];708;8641
EBBR;EBBR;DEP;2023;7;[+ 5, +15];2740;9187
EBBR;EBBR;DEP;2023;7;[+16, +30];1815;9187
EBBR;EBBR;DEP;2023;7;[+31, +60];1402;9187
EBBR;EBBR;DEP;2023;7;[- 4, + 4];2206;9187
EBBR;EBBR;DEP;2023;7;[- 5, -15];162;9187
EBBR;EBBR;DEP;2023;7;[-16, -30];10;9187
EBBR;EBBR;DEP;2023;7;[<-31];19;9187
EBBR;EBBR;DEP;2023;7;[>+61];833;9187
EBBR;EBBR;DEP;2023;8;[+ 5, +15];2555;8956
EBBR;EBBR;DEP;2023;8;[+16, +30];1640;8956
EBBR;EBBR;DEP;2023;8;[+31, +60];1059;8956
EBBR;EBBR;DEP;2023;8;[- 4, + 4];2740;8956
EBBR;EBBR;DEP;2023;8;[- 5, -15];252;8956
EBBR;EBBR;DEP;2023;8;[-16, -30];12;8956
EBBR;EBBR;DEP;2023;8;[<-31];12;8956
EBBR;EBBR;DEP;2023;8;[>+61];686;8956
EBBR;EBBR;DEP;2023;9;[+ 5, +15];2770;8639
EBBR;EBBR;DEP;2023;9;[+16, +30];1386;8639
EBBR;EBBR;DEP;2023;9;[+31, +60];929;8639
EBBR;EBBR;DEP;2023;9;[- 4, + 4];2700;8639
EBBR;EBBR;DEP;2023;9;[- 5, -15];277;8639
EBBR;EBBR;DEP;2023;9;[-16, -30];17;8639
EBBR;EBBR;DEP;2023;9;[<-31];12;8639
EBBR;EBBR;DEP;2023;9;[>+61];548;8639
EBBR;EBBR;DEP;2023;10;[+ 5, +15];2623;8541
EBBR;EBBR;DEP;2023;10;[+16, +30];1354;8541
EBBR;EBBR;DEP;2023;10;[+31, +60];833;8541
EBBR;EBBR;DEP;2023;10;[- 4, + 4];2874;8541
EBBR;EBBR;DEP;2023;10;[- 5, -15];331;8541
EBBR;EBBR;DEP;2023;10;[-16, -30];11;8541
EBBR;EBBR;DEP;2023;10;[<-31];10;8541
EBBR;EBBR;DEP;2023;10;[>+61];505;8541
EBBR;EBBR;DEP;2023;11;[+ 5, +15];2114;7333
EBBR;EBBR;DEP;2023;11;[+16, +30];1105;7333
EBBR;EBBR;DEP;2023;11;[+31, +60];617;7333
EBBR;EBBR;DEP;2023;11;[- 4, + 4];2700;7333
EBBR;EBBR;DEP;2023;11;[- 5, -15];433;7333
EBBR;EBBR;DEP;2023;11;[-16, -30];6;7333
EBBR;EBBR;DEP;2023;11;[<-31];8;7333
EBBR;EBBR;DEP;2023;11;[>+61];350;7333
EBBR;EBBR;DEP;2023;12;[+ 5, +15];2061;7135
EBBR;EBBR;DEP;2023;12;[+16, +30];1191;7135
EBBR;EBBR;DEP;2023;12;[+31, +60];710;7135
EBBR;EBBR;DEP;2023;12;[- 4, + 4];2416;7135
EBBR;EBBR;DEP;2023;12;[- 5, -15];293;7135
EBBR;EBBR;DEP;2023;12;[-16, -30];12;7135
EBBR;EBBR;DEP;2023;12;[<-31];15;7135
EBBR;EBBR;DEP;2023;12;[>+61];437;7135
EBBR;EBBR;DEP;2024;1;[+ 5, +15];1809;6674
EBBR;EBBR;DEP;2024;1;[+16, +30];909;6674
EBBR;EBBR;DEP;2024;1;[+31, +60];569;6674
EBBR;EBBR;DEP;2024;1;[- 4, + 4];2479;6674
EBBR;EBBR;DEP;2024;1;[- 5, -15];479;6674
EBBR;EBBR;DEP;2024;1;[-16, -30];9;6674
EBBR;EBBR;DEP;2024;1;[<-31];12;6674
EBBR;EBBR;DEP;2024;1;[>+61];408;6674
EBBR;EBBR;DEP;2024;2;[+ 5, +15];1903;6871
EBBR;EBBR;DEP;2024;2;[+16, +30];909;6871
EBBR;EBBR;DEP;2024;2;[+31, +60];459;6871
EBBR;EBBR;DEP;2024;2;[- 4, + 4];2804;6871
EBBR;EBBR;DEP;2024;2;[- 5, -15];491;6871
EBBR;EBBR;DEP;2024;2;[-16, -30];15;6871
EBBR;EBBR;DEP;2024;2;[<-31];13;6871
EBBR;EBBR;DEP;2024;2;[>+61];277;6871
EBBR;EBBR;DEP;2024;3;[+ 5, +15];2292;7548
EBBR;EBBR;DEP;2024;3;[+16, +30];968;7548
EBBR;EBBR;DEP;2024;3;[+31, +60];449;7548
EBBR;EBBR;DEP;2024;3;[- 4, + 4];3057;7548
EBBR;EBBR;DEP;2024;3;[- 5, -15];499;7548
EBBR;EBBR;DEP;2024;3;[-16, -30];14;7548
EBBR;EBBR;DEP;2024;3;[<-31];22;7548
EBBR;EBBR;DEP;2024;3;[>+61];247;7548
EBBR;EBBR;DEP;2024;4;[+ 5, +15];2487;8034
EBBR;EBBR;DEP;2024;4;[+16, +30];1091;8034
EBBR;EBBR;DEP;2024;4;[+31, +60];588;8034
EBBR;EBBR;DEP;2024;4;[- 4, + 4];3034;8034
EBBR;EBBR;DEP;2024;4;[- 5, -15];447;8034
EBBR;EBBR;DEP;2024;4;[-16, -30];8;8034
EBBR;EBBR;DEP;2024;4;[<-31];13;8034
EBBR;EBBR;DEP;2024;4;[>+61];366;8034
EBBR;EBBR;DEP;2024;5;[+ 5, +15];2635;8734
EBBR;EBBR;DEP;2024;5;[+16, +30];1318;8734
EBBR;EBBR;DEP;2024;5;[+31, +60];672;8734
EBBR;EBBR;DEP;2024;5;[- 4, + 4];3243;8734
EBBR;EBBR;DEP;2024;5;[- 5, -15];422;8734
EBBR;EBBR;DEP;2024;5;[-16, -30];14;8734
EBBR;EBBR;DEP;2024;5;[<-31];15;8734
EBBR;EBBR;DEP;2024;5;[>+61];415;8734
EBBR;EBBR;DEP;2024;6;[+ 5, +15];2591;8611
EBBR;EBBR;DEP;2024;6;[+16, +30];1523;8611
EBBR;EBBR;DEP;2024;6;[+31, +60];1047;8611
EBBR;EBBR;DEP;2024;6;[- 4, + 4];2535;8611
EBBR;EBBR;DEP;2024;6;[- 5, -15];243;8611
EBBR;EBBR;DEP;2024;6;[-16, -30];4;8611
EBBR;EBBR;DEP;2024;6;[<-31];8;8611
EBBR;EBBR;DEP;2024;6;[>+61];660;8611
EBBR;EBBR;DEP;2024;7;[+ 5, +15];2762;9513
EBBR;EBBR;DEP;2024;7;[+16, +30];1789;9513
EBBR;EBBR;DEP;2024;7;[+31, +60];1633;9513
EBBR;EBBR;DEP;2024;7;[- 4, + 4];2036;9513
EBBR;EBBR;DEP;2024;7;[- 5, -15];160;9513
EBBR;EBBR;DEP;2024;7;[-16, -30];11;9513
EBBR;EBBR;DEP;2024;7;[<-31];11;9513
EBBR;EBBR;DEP;2024;7;[>+61];1111;9513
EBBR;EBBR;DEP;2024;8;[+ 5, +15];2583;9243
EBBR;EBBR;DEP;2024;8;[+16, +30];1651;9243
EBBR;EBBR;DEP;2024;8;[+31, +60];1171;9243
EBBR;EBBR;DEP;2024;8;[- 4, + 4];2763;9243
EBBR;EBBR;DEP;2024;8;[- 5, -15];302;9243
EBBR;EBBR;DEP;2024;8;[-16, -30];9;9243
EBBR;EBBR;DEP;2024;8;[<-31];5;9243
EBBR;EBBR;DEP;2024;8;[>+61];759;9243
EBBR;EBBR;DEP;2024;9;[+ 5, +15];2758;8957
EBBR;EBBR;DEP;2024;9;[+16, +30];1624;8957
EBBR;EBBR;DEP;2024;9;[+31, +60];1010;8957
EBBR;EBBR;DEP;2024;9;[- 4, + 4];2754;8957
EBBR;EBBR;DEP;2024;9;[- 5, -15];243;8957
EBBR;EBBR;DEP;2024;9;[-16, -30];19;8957
EBBR;EBBR;DEP;2024;9;[<-31];10;8957
EBBR;EBBR;DEP;2024;9;[>+61];539;8957
EBBR;EBBR;DEP;2024;10;[+ 5, +15];2606;8680
EBBR;EBBR;DEP;2024;10;[+16, +30];1378;8680
EBBR;EBBR;DEP;2024;10;[+31, +60];798;8680
EBBR;EBBR;DEP;2024;10;[- 4, + 4];3013;8680
EBBR;EBBR;DEP;2024;10;[- 5, -15];346;8680
EBBR;EBBR;DEP;2024;10;[-16, -30];12;8680
EBBR;EBBR;DEP;2024;10;[<-31];17;8680
EBBR;EBBR;DEP;2024;10;[>+61];510;8680
EBBR;EBBR;DEP;2024;11;[+ 5, +15];2136;7689
EBBR;EBBR;DEP;2024;11;[+16, +30];1114;7689
EBBR;EBBR;DEP;2024;11;[+31, +60];609;7689
EBBR;EBBR;DEP;2024;11;[- 4, + 4];2849;7689
EBBR;EBBR;DEP;2024;11;[- 5, -15];473;7689
EBBR;EBBR;DEP;2024;11;[-16, -30];9;7689
EBBR;EBBR;DEP;2024;11;[<-31];13;7689
EBBR;EBBR;DEP;2024;11;[>+61];486;7689
EBBR;EBBR;DEP;2024;12;[+ 5, +15];2262;7722
EBBR;EBBR;DEP;2024;12;[+16, +30];1315;7722
EBBR;EBBR;DEP;2024;12;[+31, +60];791;7722
EBBR;EBBR;DEP;2024;12;[- 4, + 4];2468;7722
EBBR;EBBR;DEP;2024;12;[- 5, -15];392;7722
EBBR;EBBR;DEP;2024;12;[-16, -30];10;7722
EBBR;EBBR;DEP;2024;12;[<-31];9;7722
EBBR;EBBR;DEP;2024;12;[>+61];475;7722
EBBR;EBBR;DEP;2025;1;[+ 5, +15];1940;7160
EBBR;EBBR;DEP;2025;1;[+16, +30];972;7160
EBBR;EBBR;DEP;2025;1;[+31, +60];671;7160
EBBR;EBBR;DEP;2025;1;[- 4, + 4];2503;7160
EBBR;EBBR;DEP;2025;1;[- 5, -15];535;7160
EBBR;EBBR;DEP;2025;1;[-16, -30];9;7160
EBBR;EBBR;DEP;2025;1;[<-31];7;7160
EBBR;EBBR;DEP;2025;1;[>+61];523;7160
EBBR;EBBR;DEP;2025;2;[+ 5, +15];1993;6806
EBBR;EBBR;DEP;2025;2;[+16, +30];875;6806
EBBR;EBBR;DEP;2025;2;[+31, +60];445;6806
EBBR;EBBR;DEP;2025;2;[- 4, + 4];2642;6806
EBBR;EBBR;DEP;2025;2;[- 5, -15];544;6806
EBBR;EBBR;DEP;2025;2;[-16, -30];11;6806
EBBR;EBBR;DEP;2025;2;[<-31];4;6806
EBBR;EBBR;DEP;2025;2;[>+61];292;6806
EBBR;EBBR;DEP;2025;3;[+ 5, +15];2160;7878
EBBR;EBBR;DEP;2025;3;[+16, +30];850;7878
EBBR;EBBR;DEP;2025;3;[+31, +60];405;7878
EBBR;EBBR;DEP;2025;3;[- 4, + 4];3352;7878
EBBR;EBBR;DEP;2025;3;[- 5, -15];839;7878
EBBR;EBBR;DEP;2025;3;[-16, -30];19;7878
EBBR;EBBR;DEP;2025;3;[<-31];14;7878
EBBR;EBBR;DEP;2025;3;[>+61];239;7878
EBBR;EBBR;DEP;2025;4;[+ 5, +15];2762;8438
EBBR;EBBR;DEP;2025;4;[+16, +30];1311;8438
EBBR;EBBR;DEP;2025;4;[+31, +60];655;8438
EBBR;EBBR;DEP;2025;4;[- 4, + 4];3022;8438
EBBR;EBBR;DEP;2025;4;[- 5, -15];341;8438
EBBR;EBBR;DEP;2025;4;[-16, -30];14;8438
EBBR;EBBR;DEP;2025;4;[<-31];11;8438
EBBR;EBBR;DEP;2025;4;[>+61];322;8438
EBBR;EBBR;DEP;2025;5;[+ 5, +15];2793;9148
EBBR;EBBR;DEP;2025;5;[+16, +30];1385;9148
EBBR;EBBR;DEP;2025;5;[+31, +60];823;9148
EBBR;EBBR;DEP;2025;5;[- 4, + 4];3300;9148
EBBR;EBBR;DEP;2025;5;[- 5, -15];404;9148
EBBR;EBBR;DEP;2025;5;[-16, -30];16;9148
EBBR;EBBR;DEP;2025;5;[<-31];17;9148
EBBR;EBBR;DEP;2025;5;[>+61];410;9148
EBBR;EBBR;DEP;2025;6;[+ 5, +15];2813;9010
EBBR;EBBR;DEP;2025;6;[+16, +30];1637;9010
EBBR;EBBR;DEP;2025;6;[+31, +60];1075;9010
EBBR;EBBR;DEP;2025;6;[- 4, + 4];2602;9010
EBBR;EBBR;DEP;2025;6;[- 5, -15];284;9010
EBBR;EBBR;DEP;2025;6;[-16, -30];10;9010
EBBR;EBBR;DEP;2025;6;[<-31];7;9010
EBBR;EBBR;DEP;2025;6;[>+61];582;9010
EBBR;EBBR;DEP;2025;7;[+ 5, +15];3071;9772
EBBR;EBBR;DEP;2025;7;[+16, +30];1960;9772
EBBR;EBBR;DEP;2025;7;[+31, +60];1489;9772
EBBR;EBBR;DEP;2025;7;[- 4, + 4];2178;9772
EBBR;EBBR;DEP;2025;7;[- 5, -15];147;9772
EBBR;EBBR;DEP;2025;7;[-16, -30];12;9772
EBBR;EBBR;DEP;2025;7;[<-31];12;9772
EBBR;EBBR;DEP;2025;7;[>+61];903;9772
EBBR;EBBR;DEP;2025;8;[+ 5, +15];2872;9430
EBBR;EBBR;DEP;2025;8;[+16, +30];1868;9430
EBBR;EBBR;DEP;2025;8;[+31, +60];1084;9430
EBBR;EBBR;DEP;2025;8;[- 4, + 4];2732;9430
EBBR;EBBR;DEP;2025;8;[- 5, -15];268;9430
EBBR;EBBR;DEP;2025;8;[-16, -30];9;9430
EBBR;EBBR;DEP;2025;8;[<-31];12;9430
EBBR;EBBR;DEP;2025;8;[>+61];585;9430
EBBR;EBBR;DEP;2025;9;[+ 5, +15];2557;9063
EBBR;EBBR;DEP;2025;9;[+16, +30];1679;9063
EBBR;EBBR;DEP;2025;9;[+31, +60];1364;9063
EBBR;EBBR;DEP;2025;9;[- 4, + 4];2152;9063
EBBR;EBBR;DEP;2025;9;[- 5, -15];227;9063
EBBR;EBBR;DEP;2025;9;[-16, -30];9;9063
EBBR;EBBR;DEP;2025;9;[<-31];6;9063
EBBR;EBBR;DEP;2025;9;[>+61];1069;9063
EBBR;EBBR;DEP;2025;10;[+ 5, +15];2786;8948
EBBR;EBBR;DEP;2025;10;[+16, +30];1602;8948
EBBR;EBBR;DEP;2025;10;[+31, +60];1015;8948
EBBR;EBBR;DEP;2025;10;[- 4, + 4];2616;8948
EBBR;EBBR;DEP;2025;10;[- 5, -15];326;8948
EBBR;EBBR;DEP;2025;10;[-16, -30];10;8948
EBBR;EBBR;DEP;2025;10;[<-31];15;8948
EBBR;EBBR;DEP;2025;10;[>+61];578;8948
EBBR;EBBR;DEP;2025;11;[+ 5, +15];2099;7521
EBBR;EBBR;DEP;2025;11;[+16, +30];1047;7521
EBBR;EBBR;DEP;2025;11;[+31, +60];655;7521
EBBR;EBBR;DEP;2025;11;[- 4, + 4];2753;7521
EBBR;EBBR;DEP;2025;11;[- 5, -15];514;7521
EBBR;EBBR;DEP;2025;11;[-16, -30];10;7521
EBBR;EBBR;DEP;2025;11;[<-31];18;7521
EBBR;EBBR;DEP;2025;11;[>+61];425;7521
EBBR;EBBR;DEP;2025;12;[+ 5, +15];2331;7802
EBBR;EBBR;DEP;2025;12;[+16, +30];1182;7802
EBBR;EBBR;DEP;2025;12;[+31, +60];874;7802
EBBR;EBBR;DEP;2025;12;[- 4, + 4];2503;7802
EBBR;EBBR;DEP;2025;12;[- 5, -15];400;7802
EBBR;EBBR;DEP;2025;12;[-16, -30];11;7802
EBBR;EBBR;DEP;2025;12;[<-31];14;7802
EBBR;EBBR;DEP;2025;12;[>+61];487;7802
EBBR;EBBR;DEP;2026;1;[+ 5, +15];1801;7184
EBBR;EBBR;DEP;2026;1;[+16, +30];1038;7184
EBBR;EBBR;DEP;2026;1;[+31, +60];740;7184
EBBR;EBBR;DEP;2026;1;[- 4, + 4];2391;7184
EBBR;EBBR;DEP;2026;1;[- 5, -15];570;7184
EBBR;EBBR;DEP;2026;1;[-16, -30];10;7184
EBBR;EBBR;DEP;2026;1;[<-31];13;7184
EBBR;EBBR;DEP;2026;1;[>+61];621;7184
EBBR;EBBR;DEP;2026;2;[+ 5, +15];1890;7052
EBBR;EBBR;DEP;2026;2;[+16, +30];878;7052
EBBR;EBBR;DEP;2026;2;[+31, +60];475;7052
EBBR;EBBR;DEP;2026;2;[- 4, + 4];2777;7052
EBBR;EBBR;DEP;2026;2;[- 5, -15];640;7052
EBBR;EBBR;DEP;2026;2;[-16, -30];8;7052
EBBR;EBBR;DEP;2026;2;[<-31];15;7052
EBBR;EBBR;DEP;2026;2;[>+61];369;7052
EBBR;EBBR;DEP;2026;3;[+ 5, +15];2149;7807
EBBR;EBBR;DEP;2026;3;[+16, +30];941;7807
EBBR;EBBR;DEP;2026;3;[+31, +60];538;7807
EBBR;EBBR;DEP;2026;3;[- 4, + 4];3044;7807
EBBR;EBBR;DEP;2026;3;[- 5, -15];778;7807
EBBR;EBBR;DEP;2026;3;[-16, -30];15;7807
EBBR;EBBR;DEP;2026;3;[<-31];13;7807
EBBR;EBBR;DEP;2026;3;[>+61];329;7807
EBBR;EBBR;DEP;2026;4;[+ 5, +15];2766;8620
EBBR;EBBR;DEP;2026;4;[+16, +30];1304;8620
EBBR;EBBR;DEP;2026;4;[+31, +60];631;8620
EBBR;EBBR;DEP;2026;4;[- 4, + 4];3079;8620
EBBR;EBBR;DEP;2026;4;[- 5, -15];481;8620
EBBR;EBBR;DEP;2026;4;[-16, -30];13;8620
EBBR;EBBR;DEP;2026;4;[<-31];9;8620
EBBR;EBBR;DEP;2026;4;[>+61];337;8620
EBBR;EBBR;DEP;2026;5;[+ 5, +15];2772;9203
EBBR;EBBR;DEP;2026;5;[+16, +30];1350;9203
EBBR;EBBR;DEP;2026;5;[+31, +60];750;9203
EBBR;EBBR;DEP;2026;5;[- 4, + 4];3260;9203
EBBR;EBBR;DEP;2026;5;[- 5, -15];510;9203
EBBR;EBBR;DEP;2026;5;[-16, -30];17;9203
EBBR;EBBR;DEP;2026;5;[<-31];10;9203
EBBR;EBBR;DEP;2026;5;[>+61];534;9203
EBCI;EBCI;ARR;2019;1;[+ 5, +15];329;2318
EBCI;EBCI;ARR;2019;1;[+16, +30];219;2318
EBCI;EBCI;ARR;2019;1;[+31, +60];162;2318
EBCI;EBCI;ARR;2019;1;[- 4, + 4];897;2318
EBCI;EBCI;ARR;2019;1;[- 5, -15];449;2318
EBCI;EBCI;ARR;2019;1;[-16, -30];134;2318
EBCI;EBCI;ARR;2019;1;[<-31];5;2318
EBCI;EBCI;ARR;2019;1;[>+61];123;2318
EBCI;EBCI;ARR;2019;2;[+ 5, +15];252;2269
EBCI;EBCI;ARR;2019;2;[+16, +30];124;2269
EBCI;EBCI;ARR;2019;2;[+31, +60];69;2269
EBCI;EBCI;ARR;2019;2;[- 4, + 4];1092;2269
EBCI;EBCI;ARR;2019;2;[- 5, -15];497;2269
EBCI;EBCI;ARR;2019;2;[-16, -30];156;2269
EBCI;EBCI;ARR;2019;2;[<-31];5;2269
EBCI;EBCI;ARR;2019;2;[>+61];74;2269
EBCI;EBCI;ARR;2019;3;[+ 5, +15];356;2533
EBCI;EBCI;ARR;2019;3;[+16, +30];203;2533
EBCI;EBCI;ARR;2019;3;[+31, +60];161;2533
EBCI;EBCI;ARR;2019;3;[- 4, + 4];1111;2533
EBCI;EBCI;ARR;2019;3;[- 5, -15];442;2533
EBCI;EBCI;ARR;2019;3;[-16, -30];156;2533
EBCI;EBCI;ARR;2019;3;[<-31];3;2533
EBCI;EBCI;ARR;2019;3;[>+61];101;2533
EBCI;EBCI;ARR;2019;4;[+ 5, +15];457;3060
EBCI;EBCI;ARR;2019;4;[+16, +30];311;3060
EBCI;EBCI;ARR;2019;4;[+31, +60];200;3060
EBCI;EBCI;ARR;2019;4;[- 4, + 4];1275;3060
EBCI;EBCI;ARR;2019;4;[- 5, -15];537;3060
EBCI;EBCI;ARR;2019;4;[-16, -30];157;3060
EBCI;EBCI;ARR;2019;4;[<-31];9;3060
EBCI;EBCI;ARR;2019;4;[>+61];114;3060
EBCI;EBCI;ARR;2019;5;[+ 5, +15];455;3123
EBCI;EBCI;ARR;2019;5;[+16, +30];317;3123
EBCI;EBCI;ARR;2019;5;[+31, +60];195;3123
EDDB;EDDB;ARR;2023;10;[+16, +30];1078;8709
EDDB;EDDB;ARR;2023;10;[+31, +60];788;8709
EDDB;EDDB;ARR;2023;10;[- 4, + 4];2136;8709
EDDB;EDDB;ARR;2023;10;[- 5, -15];1872;8709
EDDB;EDDB;ARR;2023;10;[-16, -30];647;8709
EDDB;EDDB;ARR;2023;10;[<-31];114;8709
EDDB;EDDB;ARR;2023;10;[>+61];412;8709
EDDB;EDDB;ARR;2023;11;[+ 5, +15];1300;7090
EDDB;EDDB;ARR;2023;11;[+16, +30];843;7090
EDDB;EDDB;ARR;2023;11;[+31, +60];536;7090
EDDB;EDDB;ARR;2023;11;[- 4, + 4];1922;7090
EDDB;EDDB;ARR;2023;11;[- 5, -15];1606;7090
EDDB;EDDB;ARR;2023;11;[-16, -30];514;7090
EDDB;EDDB;ARR;2023;11;[<-31];96;7090
EDDB;EDDB;ARR;2023;11;[>+61];273;7090
EDDB;EDDB;ARR;2023;12;[+ 5, +15];1237;6808
EDDB;EDDB;ARR;2023;12;[+16, +30];919;6808
EDDB;EDDB;ARR;2023;12;[+31, +60];723;6808
EDDB;EDDB;ARR;2023;12;[- 4, + 4];1590;6808
EDDB;EDDB;ARR;2023;12;[- 5, -15];1365;6808
EDDB;EDDB;ARR;2023;12;[-16, -30];474;6808
EDDB;EDDB;ARR;2023;12;[<-31];86;6808
EDDB;EDDB;ARR;2023;12;[>+61];414;6808
EDDB;EDDB;ARR;2024;1;[+ 5, +15];1136;5988
EDDB;EDDB;ARR;2024;1;[+16, +30];697;5988
EDDB;EDDB;ARR;2024;1;[+31, +60];428;5988
EDDB;EDDB;ARR;2024;1;[- 4, + 4];1532;5988
EDDB;EDDB;ARR;2024;1;[- 5, -15];1435;5988
EDDB;EDDB;ARR;2024;1;[-16, -30];439;5988
EDDB;EDDB;ARR;2024;1;[<-31];81;5988
EDDB;EDDB;ARR;2024;1;[>+61];240;5988
EDDB;EDDB;ARR;2024;2;[+ 5, +15];953;6224
