AIRPORT;APT_ICAO;YEAR;MONTH_NUM;NB_ASMA_FL;ASMA_REF_TIME_MIN;ADD_ASMA_TIME_MIN;NB_TAXI_OUT_FL;TAXI_OUT_REF_TIME_MIN;ADD_TAXI_OUT_TIME_MIN;NB_TAXI_IN_FL;TAXI_IN_REF_TIME_MIN;ADD_TAXI_IN_TIME_MIN;NB_DLY_DEP_FL;DLY_89_MIN;DLY_999_MIN;DLY_ZZZ_MIN;DLY_OTHER_MIN;UN_RPTED_DLY_MIN;OV_RPTED_DLY_MIN;DLY_89_PER_FL_MM;DLY_89_PER_FL_YY
LTFM;LTFM;2025;9;15982;216874,96500;71202,05167;22831;264925,60000;106707,40000;23425;261568,10000;71351,90000;24142;0;359058;0;0;0;0;NA;NA
LTFM;LTFM;2025;10;16164;221629,58917;77633,27750;21782;275254,60000;110294,40000;21976;238879,60000;66389,40000;24159;0;332060;0;0;0;0;NA;NA
LTFM;LTFM;2025;11;14665;202606,27500;62284,00833;19566;254702,20000;88002,80000;19752;209107,40000;56705,60000;22263;0;245447;0;0;0;0;NA;NA
LTFM;LTFM;2025;12;15052;208245,35167;61521,83167;21186;252664,50000;93140,50000;21639;236554,70000;63307,30000;22666;0;318144;0;0;0;0;NA;NA
LZIB;LZIB;2025;1;369;4016,24583;1137,38750;521;3702,60000;1065,40000;627;2702,00000;571,00000;583;59;0;2299;5433;975;-10;0,10;NA
LZIB;LZIB;2025;2;328;3575,57667;835,44000;634;4354,30000;855,70000;637;2893,40000;373,60000;553;44;0;1687;2951;724;0;NA;NA
LZIB;LZIB;2025;3;411;4439,52167;1103,82833;678;4729,60000;809,40000;698;3162,00000;449,00000;632;26;0;1993;2582;1758;0;NA;NA
LZIB;LZIB;2025;4;518;5600,11167;1325,73833;882;6228,00000;1099,00000;897;3839,00000;705,00000;797;56;0;2553;4398;762;0;NA;NA
LZIB;LZIB;2025;5;574;6171,43167;1542,33500;1037;7397,00000;1314,00000;1023;4317,00000;814,00000;907;9;0;1873;4826;1956;0;NA;NA
LZIB;LZIB;2025;6;881;9123,83083;2149,33583;1348;9896,00000;2352,00000;1426;5718,00000;1395,00000;1286;108;0;3080;10718;1433;-2;0,08;NA
LZIB;LZIB;2025;7;992;10401,35417;2451,22917;1415;10682,00000;2557,00000;1472;5801,00000;1548,00000;1409;95;0;4076;18241;1452;0;0,07;NA
LZIB;LZIB;2025;8;989;10437,83667;2011,91333;1524;11192,00000;2690,00000;1532;6154,00000;1507,00000;1382;77;0;4062;15941;1435;-60;0,06;NA
LZIB;LZIB;2025;9;816;8721,38500;1784,24833;1298;9527,00000;2155,00000;1319;5317,00000;1408,00000;1198;61;0;2929;11551;1196;-60;0,05;NA
LZIB;LZIB;2025;10;649;7078,36833;1664,19833;935;6960,00000;1275,00000;977;3964,20000;812,80000;906;61;0;1925;6226;956;-1;0,07;NA
LZIB;LZIB;2025;11;599;6599,17833;1349,92167;818;5946,60000;1195,40000;848;3532,00000;665,00000;807;10;0;2466;2443;1584;-1;NA;NA
LZIB;LZIB;2025;12;651;7208,38250;1540,95083;829;6254,40000;1867,60000;922;3367,00000;1236,00000;933;231;0;2640;7929;1173;-92;0,25;NA
UGKO;UGKO;2025;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGKO;UGKO;2025;11;0;NA;NA;NA;NA;NA;NA;NA;NA;358;0;0;0;4343;0;0;0,00;NA
UGKO;UGKO;2025;12;0;NA;NA;NA;NA;NA;NA;NA;NA;399;0;0;0;4150;0;0;0,00;NA
UGSB;UGSB;2025;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGSB;UGSB;2025;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGSB;UGSB;2025;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGSB;UGSB;2025;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGSB;UGSB;2025;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGSB;UGSB;2025;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGSB;UGSB;2025;7;0;NA;NA;NA;NA;NA;NA;NA;NA;690;0;0;0;0;0;0;NA;NA
UGSB;UGSB;2025;8;0;NA;NA;NA;NA;NA;NA;NA;NA;812;0;0;0;0;0;0;NA;NA
UGSB;UGSB;2025;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;0;0;0;NA;NA
UGSB;UGSB;2025;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGSB;UGSB;2025;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGSB;UGSB;2025;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGTB;UGTB;2025;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGTB;UGTB;2025;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGTB;UGTB;2025;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGTB;UGTB;2025;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGTB;UGTB;2025;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGTB;UGTB;2025;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;0;0,00;NA
UGTB;UGTB;2025;7;0;NA;NA;NA;NA;NA;NA;NA;NA;2562;0;0;0;0;0;0;NA;NA
UGTB;UGTB;2025;8;0;NA;NA;NA;NA;NA;NA;NA;NA;2669;0;0;0;0;0;0;NA;NA
UGTB;UGTB;2025;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGTB;UGTB;2025;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGTB;UGTB;2025;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UGTB;UGTB;2025;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BIKF;BIKF;2026;1;1269;13983,42333;2951,64333;1577;15209,82333;5063,87667;1708;6305,36667;2891,95000;1851;36;0;9247;22333;388;-764;0,02;NA
BIKF;BIKF;2026;2;1233;13417,75500;3235,41167;1486;14116,09333;4925,84000;1635;6002,34833;2477,23500;1767;23;0;8349;16667;245;-53;0,01;NA
BIKF;BIKF;2026;3;1409;15221,02000;4019,74667;1686;15413,61167;6425,43833;1791;7233,55000;3646,85000;2060;37;0;11985;42427;1572;-377;0,02;NA
BIKF;BIKF;2026;4;1605;17585,67667;4088,59000;1958;16875,65167;5684,21500;2107;8842,92833;3734,97167;2272;26;0;10325;21977;541;-125;0,01;NA
BIKF;BIKF;2026;5;1783;19176,66667;4083,86667;2104;19255,54000;5494,92667;2265;8764,01667;3143,11667;2532;19;0;10481;25603;550;-176;0,01;NA
EBBR;EBBR;2026;1;5544;62565,60583;11819,34417;6542;56959,50000;19684,60000;6636;26959,20000;9375,80000;7168;5775;0;30755;100069;9694;-516;0,81;NA
EBBR;EBBR;2026;2;5259;60602,91583;13246,06750;6723;59642,40000;19594,60000;6346;25404,80000;7581,20000;7032;5765;0;26046;68712;7465;-623;0,82;NA
EBBR;EBBR;2026;3;6169;69514,13750;13972,22917;7439;65679,20000;20965,80000;7366;30416,10000;9334,90000;7778;6232;0;30632;69980;6241;-3982;0,80;NA
EBBR;EBBR;2026;4;6859;81150,70500;18414,51167;8217;74906,30000;24204,70000;7949;32385,80000;10758,20000;8609;10045;0;23223;84820;6574;-2416;1,17;NA
EBBR;EBBR;2026;5;7174;82832,94583;17940,15417;8717;78374,80000;25132,20000;8574;36443,60000;11547,40000;9164;7476;0;27543;110464;8439;-1345;0,82;NA
EBCI;EBCI;2026;1;1994;21676,70667;3832,79333;2857;21212,10000;9268,90000;2874;10588,00000;3875,00000;2484;126;0;0;43581;8;-69;0,05;NA
EBCI;EBCI;2026;2;2121;23318,13333;4185,25000;3043;23046,80000;9900,20000;3051;10685,00000;3387,00000;2607;197;0;0;28898;53;-5;0,08;NA
EBCI;EBCI;2026;3;2368;26021,93667;3853,41333;3645;26874,00000;9832,00000;3641;12668,00000;3178,00000;2900;107;0;0;22695;53;-4;0,04;NA
EBCI;EBCI;2026;4;2880;32069,75583;4964,11083;4182;32123,60000;10309,40000;4194;13488,00000;3429,00000;3428;229;0;0;23400;0;-126;0,07;NA
EBCI;EBCI;2026;5;2851;31417,63333;5028,96667;4048;30923,00000;10083,00000;4059;13691,00000;3947,00000;3464;190;0;0;30704;15;-1;0,05;NA
EDDB;EDDB;2026;1;5279;61137,61667;14253,58333;4012;33108,68000;11070,30333;5649;22323,88000;10592,12000;6144;10121;6;23412;107995;60;-3722;1,65;NA
EDDB;EDDB;2026;2;5312;60402,94500;13295,03833;4795;39631,89500;12903,55500;5666;21922,99333;7855,20667;6162;3637;726;22766;92269;74;-4425;0,59;NA
EDDB;EDDB;2026;3;6364;75585,44417;15523,18917;6823;54540,79167;16742,07500;6983;28217,23833;7946,07833;7313;3084;17;16076;58465;68;-4786;0,42;NA
EDDB;EDDB;2026;4;6805;79682,79750;16540,13583;7313;59465,53833;17586,67833;7452;29704,60000;8974,86667;7893;7220;557;13680;116708;64;-60444;0,91;NA
EDDB;EDDB;2026;5;7422;88397,11917;15341,66417;8120;63912,74667;18244,02000;8165;33148,74167;9389,42500;8583;3895;401;22903;77702;71;-4693;0,45;NA
EDDC;EDDC;2026;1;186;2107,51333;444,92000;198;1279,00000;419,00000;240;713,00000;277,00000;264;0;0;0;0;0;0;NA;NA
EDDC;EDDC;2026;2;223;2397,26083;438,15583;250;1597,20000;413,80000;292;890,00000;301,00000;327;0;0;0;0;0;0;NA;NA
EDDC;EDDC;2026;3;220;2449,66333;396,98667;325;2109,00000;549,00000;334;1026,00000;296,00000;357;0;0;0;0;0;0;NA;NA
EDDC;EDDC;2026;4;244;2662,87000;522,03000;330;2157,00000;575,00000;333;1104,00000;285,00000;360;0;0;0;0;0;0;NA;NA
EDDC;EDDC;2026;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;0;NA;NA
EDDE;EDDE;2026;1;0;NA;NA;46;209,00000;134,00000;57;188,00000;111,00000;51;0;0;0;262;62;0;0,00;NA
EDDE;EDDE;2026;2;0;NA;NA;55;262,00000;157,00000;60;207,00000;86,00000;65;0;0;0;543;82;-13;0,00;NA
EDDE;EDDE;2026;3;0;NA;NA;135;591,00000;355,00000;160;518,40000;274,60000;115;0;0;0;494;173;0;0,00;NA
EDDE;EDDE;2026;4;0;NA;NA;170;976,60000;422,40000;183;634,00000;246,00000;155;0;0;0;705;105;-9;0,00;NA
EDDE;EDDE;2026;5;0;NA;NA;196;1087,00000;489,00000;211;735,00000;328,00000;206;0;0;0;1346;478;-325;0,00;NA
EDDF;EDDF;2026;1;13752;176323,59167;40099,29167;13292;144963,34667;44117,27000;14737;105817,05833;37288,52500;15665;3325;44860;67231;231392;780;-2425;0,21;NA
EDDF;EDDF;2026;2;12825;163788,02583;40689,89083;13944;149928,70333;49294,29667;13778;100004,89667;32159,33667;14649;2912;24728;63003;172020;752;-2588;0,20;NA
EDDF;EDDF;2026;3;15555;199147,47000;45193,69667;14918;164679,41833;52032,13167;16492;122021,77000;35234,36333;17448;2138;21902;77929;192735;1057;-1234;0,12;NA
EDDF;EDDF;2026;4;15464;201193,50750;44442,80917;16719;179054,68333;50667,63333;16165;114047,58167;33833,55167;17303;1164;16130;49594;155120;202;-1027;0,07;NA
EDDF;EDDF;2026;5;18373;232854,81000;50818,69000;19233;205351,86000;64520,24000;18361;132546,10000;37860,81667;20686;1508;24655;58245;245387;1774;-2087;0,07;NA
EDDG;EDDG;2026;1;153;1790,75333;428,61333;417;1442,18500;1395,46500;399;303,76167;1147,87167;508;0;0;0;1319;3782;0;NA;NA
EDDG;EDDG;2026;2;140;1636,63667;429,11333;385;1300,99500;1246,82167;361;258,78833;1063,97833;460;0;0;0;1255;3777;-11;NA;NA
EDDG;EDDG;2026;3;133;1608,79250;379,97417;594;2031,11833;2083,09833;589;373,28000;1566,68667;741;15;0;0;1257;3593;-1;NA;NA
EDDG;EDDG;2026;4;191;2301,30167;375,93167;721;2675,87833;2093,30500;734;783,98667;2364,31333;866;23;0;0;3260;5507;-10;NA;NA
EDDG;EDDG;2026;5;242;2908,00250;559,44750;876;3291,63167;2820,46833;908;804,77833;2575,15500;1064;68;0;0;4739;4540;-39;NA;NA
EDDH;EDDH;2026;1;3218;39960,96417;9647,13583;3348;26053,14833;10161,81833;3585;11503,66333;6066,35333;3787;1006;10540;0;124762;5530;-36113;0,27;NA
EDDH;EDDH;2026;2;3345;41253,34667;7020,42000;3585;27855,96333;9720,28667;3701;11659,58667;4827,41333;3904;1012;10228;0;51563;4031;-8082;0,26;NA
EDDH;EDDH;2026;3;4100;50876,54167;10322,82500;4615;31999,63833;10745,36167;4618;16672,50000;5258,36667;4810;704;8062;0;38767;1835;-6765;0,15;NA
EDDH;EDDH;2026;4;4129;49534,06167;8373,25500;4674;31979,17000;11748,01333;4576;16409,96333;5841,03667;4883;420;8186;0;39578;6166;-5523;0,09;NA
EDDH;EDDH;2026;5;4641;57004,17917;10493,88750;5244;35906,79500;14328,08833;5168;19089,73833;6608,97833;5470;1524;8947;0;53472;3873;-7939;0,28;NA
EDDK;EDDK;2026;1;1704;21479,53000;3406,15333;3004;27369,13333;8392,71667;3012;14835,66833;5122,53167;3512;0;76467;0;0;0;-49;NA;NA
EDDK;EDDK;2026;2;1724;21582,66333;3509,43667;2905;26783,03667;7375,01333;2895;13784,46000;3861,39000;3431;0;57635;0;0;0;-44;NA;NA
EDDK;EDDK;2026;3;2120;25901,05833;3755,29167;3566;33577,30167;8841,43167;3508;16048,02833;4764,58833;4120;0;49736;0;0;0;-190;NA;NA
EDDK;EDDK;2026;4;2041;24881,35000;3449,50000;3992;38732,50833;10033,05833;3801;17144,53333;5483,55000;4470;0;49003;0;0;0;-31;NA;NA
EDDK;EDDK;2026;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EDDL;EDDL;2026;1;4149;49539,07000;7349,56333;3770;34150,14833;8984,78500;4799;15329,98167;5564,93500;4941;205;6533;2721;73358;0;-1909;0,04;NA
EDDL;EDDL;2026;2;4001;48146,54667;7088,28667;4365;39173,51333;10713,37000;4542;15054,39167;4822,24167;4684;291;4400;1489;43017;0;-1640;0,06;NA
EDDL;EDDL;2026;3;5033;60220,41083;8470,63917;5491;48364,64667;11901,78667;5530;18701,93500;5765,43167;5847;478;5601;1842;43409;0;-1308;0,08;NA
EDDL;EDDL;2026;4;5514;67713,69167;8887,77500;6056;51315,36000;12664,12333;5766;22729,15500;6161,39500;6496;325;5620;2294;49739;0;-281;0,05;NA
EDDL;EDDL;2026;5;6025;72951,23583;10623,99750;6646;56219,45500;17018,96167;6340;24054,51500;7284,56833;7247;775;7714;2944;84712;0;-2128;0,11;NA
EDDM;EDDM;2026;1;9767;112446,14500;24541,57167;7341;71252,60000;21117,40000;10701;47385,70000;17790,30000;10950;198;8852;15180;145168;5689;-5780;0,02;NA
EDDM;EDDM;2026;2;9400;108226,03000;23480,67000;8838;85730,40000;25116,60000;10239;45027,40000;14862,60000;10534;163;7137;16007;88237;4221;-855;0,02;NA
EDDM;EDDM;2026;3;11035;127196,75250;26073,48083;11218;109395,00000;29810,00000;12031;53308,00000;17256,00000;12296;127;5699;12310;77656;4290;-755;0,01;NA
EDDM;EDDM;2026;4;10612;121945,18583;25739,73083;11016;108913,00000;29422,00000;11319;49621,40000;16124,60000;11823;72;5224;8593;70192;3522;-779;0,01;NA
EDDM;EDDM;2026;5;11967;138476,55583;33022,11083;12699;124093,60000;39393,40000;13044;58732,10000;19054,90000;13481;612;12014;16987;114905;5593;-587;0,05;NA
EDDN;EDDN;2026;1;895;10370,12167;2249,29500;1257;9810,02833;3732,12167;1272;3510,01500;1624,78500;1337;235;0;678;25773;5987;-319;0,18;NA
EDDN;EDDN;2026;2;865;10194,16000;2022,99000;1209;9474,99333;2752,65667;1213;3335,52167;941,97833;1298;223;0;321;12129;6874;-229;0,17;NA
EDDN;EDDN;2026;3;1061;12512,34000;2473,32667;1619;12609,30667;3887,17667;1598;4534,55000;1314,70000;1589;207;0;342;9710;12825;-65;NA;NA
EDDN;EDDN;2026;4;1053;12453,38083;2295,58583;1791;14175,50333;4167,61333;1773;4925,96000;1569,24000;1764;236;0;325;11556;5587;-103;0,13;NA
EDDN;EDDN;2026;5;1239;14794,10250;2832,93083;1963;15557,24167;5048,99167;1985;5528,97667;2049,59000;1984;557;0;1185;19688;5388;-244;0,28;NA
EDDP;EDDP;2026;1;819;9227,10750;1680,44250;1198;12614,23000;4119,25333;2143;8344,05500;5629,94500;2424;331;0;10983;33484;0;0;0,14;NA
EDDP;EDDP;2026;2;770;8717,07000;1724,58000;1610;17134,87667;5562,02333;2044;8305,37667;4242,24000;2365;256;0;5794;25220;42;-1;0,11;NA
EDDP;EDDP;2026;3;947;10624,28083;1646,01917;2308;24352,37667;8021,49000;2364;9663,58167;4367,41833;2703;325;0;4833;20848;0;0;0,12;NA
EDDP;EDDP;2026;4;1004;11339,13917;1898,37750;2434;25810,44000;8288,56000;2433;9430,38833;4397,61167;2795;289;0;7163;20669;0;-1;0,10;NA
EDDP;EDDP;2026;5;1132;12727,99083;1956,12583;2709;28741,52833;9127,47167;2692;10794,70000;4827,30000;2928;239;0;7241;24851;0;-2;0,08;NA
EDDR;EDDR;2026;1;39;420,94000;211,66000;102;327,58667;162,06333;101;328,82833;135,52167;106;0;0;0;768;0;0;0,00;NA
EDDR;EDDR;2026;2;51;556,98333;190,56667;121;387,51333;339,43667;107;379,76000;105,50667;131;0;0;0;1300;0;0;0,00;NA
EDDR;EDDR;2026;3;63;686,18333;163,85000;156;523,83833;411,01167;139;513,84667;195,02000;186;0;0;0;580;0;0;0,00;NA
EDDR;EDDR;2026;4;49;526,42500;124,84167;242;884,21333;544,75333;203;721,06333;192,28667;253;0;0;0;2654;0;0;0,00;NA
EDDR;EDDR;2026;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EDDS;EDDS;2026;1;1992;22957,43333;4290,78333;2147;17826,82000;5521,74667;2693;9420,43000;5223,77000;2690;483;3;3294;33090;4059;0;0,18;NA
EDDS;EDDS;2026;2;1930;22343,75000;3736,01667;2412;20399,36000;5967,54000;2575;9224,55500;4167,12833;2643;322;0;1616;20874;3160;0;0,12;NA
EDDS;EDDS;2026;3;2450;29020,30000;4199,15000;3233;25086,78167;8223,55167;3272;12556,31833;5242,69833;3247;347;0;1253;24126;3535;0;0,11;NA
EDDS;EDDS;2026;4;2515;30276,63167;4041,30167;3355;25481,16833;8114,54833;3372;13942,36667;6301,98333;3413;492;0;1681;23410;2977;0;0,14;NA
EDDS;EDDS;2026;5;2987;35426,55000;5341,28333;3992;32480,22667;10514,55667;3976;15292,62500;7082,57500;4089;542;0;1345;36918;2965;-1;0,13;NA
EDDV;EDDV;2026;1;905;10412,15667;1968,92667;939;7446,59833;2348,01833;1322;5517,12000;2441,38000;1491;1008;0;17338;23498;0;-876;NA;NA
EDDV;EDDV;2026;2;947;10901,92167;2270,39500;1028;8254,50167;2779,89833;1266;4834,90167;1803,09833;1520;1938;0;9924;14533;0;-3006;1,28;NA
EDDV;EDDV;2026;3;1163;13265,82583;2437,00750;1666;12648,00667;3659,96000;1703;6829,28167;2210,21833;1900;427;0;8807;11501;0;-506;NA;NA
EDDV;EDDV;2026;4;1123;12347,00333;2529,59667;1448;10997,00667;3277,81000;1535;5084,41000;2013,82333;2215;787;0;6737;10631;0;-386;0,36;NA
EDDV;EDDV;2026;5;1282;14298,35083;2412,44917;1799;13458,02333;4581,52667;1904;6404,25167;2363,83167;2331;660;0;7323;15762;0;-789;0,28;NA
EDDW;EDDW;2026;1;519;5879,71750;1532,13250;658;4126,27500;1533,89167;664;1908,06333;875,27000;770;177;510;0;10335;143;-245;0,23;NA
EDDW;EDDW;2026;2;499;5531,41500;1370,43500;741;4447,18333;1737,81667;740;1997,99333;952,25667;838;203;814;0;5699;99;-52;0,24;NA
EDDW;EDDW;2026;3;674;7891,12333;1721,97667;957;5942,99833;2424,33500;965;2446,76000;1223,30667;997;112;1918;0;4664;110;-293;0,11;NA
EDDW;EDDW;2026;4;618;7106,47667;1256,47333;872;5401,97167;1876,59500;869;2249,77667;1171,22333;946;154;336;0;4598;158;-105;0,16;NA
EDDW;EDDW;2026;5;680;7879,71333;1171,25333;1021;6298,19167;2091,80833;1028;2600,70667;1169,29333;1022;170;298;0;6550;177;-73;0,17;NA
EETN;EETN;2026;1;797;8119,70000;1805,88333;1311;7383,20000;9795,80000;1371;5669,10000;2236,90000;1464;1174;0;4178;19332;1411;-533;0,80;NA
EETN;EETN;2026;2;760;8042,10250;1723,06417;1286;7595,00000;7832,00000;1317;4532,70000;1706,30000;1413;381;0;4338;10889;688;-133;0,27;NA
EETN;EETN;2026;3;849;9852,31417;1800,28583;1620;10919,10000;5594,90000;1665;4162,00000;1742,00000;1684;181;0;3821;7129;348;-265;0,11;NA
EETN;EETN;2026;4;852;9319,28333;1932,56667;1722;10362,70000;4385,30000;1723;5456,00000;1905,00000;1743;164;0;2519;9143;520;-63;0,09;NA
EETN;EETN;2026;5;969;10742,18333;1709,80000;1908;12010,40000;4442,60000;1910;5731,00000;1908,00000;1947;136;0;3922;8396;464;-58;0,07;NA
EFHK;EFHK;2026;1;4152;44352,62333;11255,09333;5786;32883,22000;51113,76333;5608;26154,88167;10176,21833;6254;1000;7337;0;98294;3485;-748;0,16;NA
EFHK;EFHK;2026;2;3824;41765,50333;10038,84667;5506;32027,65667;41373,09333;5122;21473,31500;8207,33500;5824;1483;7070;0;77268;4294;-864;0,25;NA
EFHK;EFHK;2026;3;4397;49189,12417;10473,35917;5980;34686,84167;17867,00833;5882;20524,70167;5880,69833;6573;328;6639;0;40820;1898;-391;0,05;NA
EFHK;EFHK;2026;4;4296;46501,57000;10702,66333;6144;35810,54833;15209,75167;5734;25243,56833;6524,49833;6566;993;5367;0;40183;1865;-421;0,15;NA
EFHK;EFHK;2026;5;4221;47139,99000;9283,92667;6167;36177,51667;13693,23333;5831;21827,54000;6242,07667;6856;4186;7987;0;53083;2052;-1107;0,61;NA
EGBB;EGBB;2026;1;2612;32914,21917;6526,23083;3003;27687,82333;9708,17667;3009;9511,95500;5704,16167;3115;1867;0;4381;68644;1860;0;0,60;NA
EGBB;EGBB;2026;2;2751;34601,69333;5784,39000;3142;28782,45833;10239,07500;3154;10160,01667;4925,98333;3221;1293;0;1670;44567;1782;0;0,40;NA
EGBB;EGBB;2026;3;3258;40928,05000;8055,78333;3787;34242,53833;13325,22833;3788;12497,62000;5484,93000;3897;1776;0;1650;51085;1994;0;0,46;NA
EGBB;EGBB;2026;4;3220;41024,66667;8049,11667;3981;36718,06667;14749,36667;3959;12285,36667;5598,61667;4097;1811;0;1467;44888;1760;0;0,44;NA
EGBB;EGBB;2026;5;3573;44648,50833;9778,85833;4552;41293,88833;19249,34500;4572;16198,99833;7899,91833;4794;1987;0;2375;71699;2356;-9;0,41;NA
EGCC;EGCC;2026;1;5387;65407,67583;18185,92417;6027;71014,70000;25493,30000;5986;35611,70000;14939,30000;6744;5358;0;59197;81380;12;-8488;NA;NA
EGCC;EGCC;2026;2;5378;65340,23333;18787,15000;6243;73111,20000;26661,80000;6123;36865,20000;14264,80000;6722;6355;0;52049;60326;61;-6713;NA;NA
EGCC;EGCC;2026;3;6127;75093,11833;20847,49833;7278;84681,70000;27584,30000;7304;42716,70000;13135,30000;7777;4950;0;47700;62139;57;-6913;NA;NA
EGCC;EGCC;2026;4;6543;80430,77667;21461,60667;8052;92241,00000;27914,00000;7810;46317,50000;13256,50000;8424;4371;0;35533;67053;0;-6057;0,52;NA
EGCC;EGCC;2026;5;7151;87849,37000;26388,41333;9018;104519,60000;45570,40000;9033;54353,90000;18346,10000;9467;6745;0;57445;119211;0;-16106;0,71;NA
EGGD;EGGD;2026;1;1791;21052,68667;4205,71333;2163;18686,54000;6495,11000;2169;7406,97167;4343,02833;2194;280;0;65;25626;91;-28;0,13;NA
EGGD;EGGD;2026;2;2003;23434,72917;4626,53750;2419;20851,41167;6827,93833;2419;8365,09333;4389,55667;2440;338;0;121;23839;416;-22;0,14;NA
EGGD;EGGD;2026;3;2409;28249,06667;5740,85000;2906;24851,73167;8354,61833;2891;10250,04667;4880,53667;2977;539;0;664;24847;524;-32;0,18;NA
EGGD;EGGD;2026;4;2409;28279,60833;5346,44167;3122;27038,49000;8738,76000;3126;10303,08500;5089,81500;3176;485;0;422;24348;59;-19;0,15;NA
EGGD;EGGD;2026;5;2745;32036,04333;6139,70667;3683;31967,38000;12778,27000;3681;12417,57500;6476,85833;3800;795;0;1211;44180;299;-48;0,21;NA
EGGW;EGGW;2026;1;3793;50485,07167;11737,02833;4553;44982,30000;24367,70000;4584;17098,30000;7387,70000;4580;1691;208;4284;46697;0;0;0,37;NA
EGGW;EGGW;2026;2;3780;50659,38417;13610,13250;4546;44686,90000;23251,10000;4552;17009,40000;6390,60000;4564;1675;281;3444;38483;1;0;0,37;NA
EGGW;EGGW;2026;3;4035;54126,14667;17023,88667;5088;50368,80000;24328,20000;5074;18904,40000;7329,60000;5125;1925;224;3587;57395;1;0;0,38;NA
EGGW;EGGW;2026;4;4445;59898,75000;17285,70000;5777;57389,30000;26757,70000;5803;22010,70000;8458,30000;5813;2409;396;3383;39280;1;0;0,41;NA
